RegionID,State,County,City,ZipCode
90057,OK,Cotton County,Devol,73531
90059,OK,Stephens County,Duncan,73533
90063,OK,Comanche County,Elgin,73538
90066,OK,Comanche County,Fletcher,73541
90067,OK,Tillman County,Frederick,73542
90068,OK,Comanche County,Geronimo,73543
90070,OK,Tillman County,,73546
90071,OK,Greer County,Granite,73547
90072,OK,Jefferson County,,73548
90074,OK,Harmon County,Hollis,73550
90076,OK,Comanche County,Indiahoma,73552
90078,OK,Greer County,Mangum,73554
90081,OK,Comanche County,Lawton,73557
90086,OK,Cotton County,Randlett,73562
90087,OK,Kiowa County,,73564
90088,OK,Jefferson County,,73565
90089,OK,Kiowa County,,73566
90091,OK,Cotton County,Temple,73568
90093,OK,Tillman County,Tipton,73570
90095,OK,Cotton County,Walters,73572
90096,OK,Jefferson County,,73573
90097,OK,Custer County,Clinton,73601
90098,OK,Custer County,Arapaho,73620
90102,OK,Washita County,Canute,73626
90104,OK,Roger Mills County,,73628
90105,OK,Washita County,,73632
90107,OK,Custer County,Custer City,73639
90108,OK,Washita County,Dill City,73641
90110,OK,Beckham County,Elk City,73644
90111,OK,Beckham County,Erick,73645
90113,OK,Washita County,Foss,73647
90116,OK,Kiowa County,Hobart,73651
90118,OK,Kiowa County,Lone Wolf,73655
90123,OK,Beckham County,Sayre,73662
90124,OK,Dewey County,Seiling,73663
90125,OK,Washita County,Sentinel,73664
90129,OK,Custer County,Thomas,73669
90131,OK,Garfield County,Enid,73701
90133,OK,Garfield County,Enid,73703
90137,OK,Woods County,,73717
90138,OK,Major County,Ames,73718
90142,OK,Dewey County,Canton,73724
90143,OK,Alfalfa County,Carmen,73726
90145,OK,Alfalfa County,Cherokee,73728
90146,OK,Major County,Cleo Springs,73729
90151,OK,Garfield County,Drummond,73735
90153,OK,Major County,Fairview,73737
90154,OK,Garfield County,Garber,73738
90155,OK,Alfalfa County,Goltry,73739
90156,OK,Alfalfa County,Helena,73741
90157,OK,Kingfisher County,Hennessey,73742
90163,OK,Kingfisher County,Kingfisher,73750
90165,OK,Garfield County,Lahoma,73754
90166,OK,Blaine County,Longdale,73755
90170,OK,Grant County,,73759
90171,OK,Major County,Meno,73760
90173,OK,Canadian County,Okarche,73762
90174,OK,Blaine County,Okeene,73763
90176,OK,Grant County,,73766
90177,OK,Major County,Ringwood,73768
90180,OK,Blaine County,Watonga,73772
90181,OK,Garfield County,Waukomis,73773
90182,OK,Woodward County,Woodward,73801
90184,OK,Ellis County,Arnett,73832
90185,OK,Harper County,Buffalo,73834
90188,OK,Ellis County,Fargo,73840
90191,OK,Ellis County,Gage,73843
90193,OK,Harper County,Laverne,73848
90195,OK,Woodward County,Mooreland,73852
90199,OK,Ellis County,Shattuck,73858
90200,OK,Dewey County,Vici,73859
90201,OK,Woods County,,73860
90204,OK,Beaver County,Beaver,73932
90205,OK,Cimarron County,Boise City,73933
90207,OK,Beaver County,Forgan,73938
90209,OK,Texas County,Guymon,73942
90211,OK,Texas County,,73945
90214,OK,Texas County,,73949
90215,OK,Beaver County,Turpin,73950
90218,OK,Osage County,Barnsdall,74002
90219,OK,Washington County,Bartlesville,74003
90222,OK,Washington County,Bartlesville,74006
90223,OK,Tulsa County,Bixby,74008
90224,OK,Creek County,,74010
90225,OK,Tulsa County,Broken Arrow,74011
90226,OK,Tulsa County,Broken Arrow,74012
90228,OK,Wagoner County,Broken Arrow,74014
90229,OK,Rogers County,,74015
90230,OK,Rogers County,,74016
90231,OK,Rogers County,Claremore,74017
90233,OK,Rogers County,Claremore,74019
90234,OK,Pawnee County,,74020
90235,OK,Tulsa County,Collinsville,74021
90236,OK,Washington County,,74022
90237,OK,Payne County,Cushing,74023
90238,OK,Lincoln County,Davenport,74026
90241,OK,Washington County,Dewey,74029
90242,OK,Creek County,Drumright,74030
90244,OK,Payne County,Glencoe,74032
90245,OK,Tulsa County,Glenpool,74033
90247,OK,Osage County,Hominy,74035
90248,OK,Rogers County,Inola,74036
90249,OK,Tulsa County,Jenks,74037
90250,OK,Creek County,,74038
90251,OK,Creek County,,74039
90252,OK,Creek County,Kiefer,74041
90255,OK,Creek County,,74044
90258,OK,Creek County,Mounds,74047
90259,OK,Nowata County,Nowata,74048
90261,OK,Washington County,Ochelata,74051
90263,OK,Rogers County,Oologah,74053
90265,OK,Tulsa County,Owasso,74055
90266,OK,Osage County,Pawhuska,74056
90267,OK,Pawnee County,,74058
90268,OK,Payne County,Perkins,74059
90270,OK,Washington County,,74061
90271,OK,Payne County,Ripley,74062
90272,OK,Tulsa County,Sand Springs,74063
90273,OK,Creek County,Sapulpa,74066
90276,OK,Osage County,Skiatook,74070
90278,OK,Nowata County,South Coffeyville,74072
90279,OK,Tulsa County,,74073
90280,OK,Payne County,Stillwater,74074
90281,OK,Payne County,Stillwater,74075
90285,OK,Lincoln County,Stroud,74079
90286,OK,Rogers County,Talala,74080
90287,OK,Pawnee County,,74081
90291,OK,Payne County,Yale,74085
90295,OK,Tulsa County,Tulsa,74104
90296,OK,Tulsa County,Tulsa,74105
90297,OK,Tulsa County,Tulsa,74106
90298,OK,Tulsa County,Tulsa,74107
90299,OK,Tulsa County,Tulsa,74108
90300,OK,Tulsa County,Tulsa,74110
90301,OK,Tulsa County,Tulsa,74112
90302,OK,Tulsa County,Tulsa,74114
90303,OK,Tulsa County,Tulsa,74115
90304,OK,Tulsa County,Tulsa,74116
90306,OK,Tulsa County,Tulsa,74119
90307,OK,Tulsa County,Tulsa,74120
90309,OK,Osage County,Tulsa,74126
90310,OK,Osage County,Tulsa,74127
90311,OK,Tulsa County,Tulsa,74128
90312,OK,Tulsa County,Tulsa,74129
90313,OK,Tulsa County,Turley,74130
90314,OK,Creek County,Tulsa,74131
90315,OK,Tulsa County,Tulsa,74132
90316,OK,Tulsa County,Tulsa,74133
90317,OK,Tulsa County,Tulsa,74134
90318,OK,Tulsa County,Tulsa,74135
90319,OK,Tulsa County,Tulsa,74136
90320,OK,Tulsa County,Tulsa,74137
90322,OK,Tulsa County,Tulsa,74145
90323,OK,Tulsa County,Tulsa,74146
90348,OK,Craig County,Vinita,74301
90349,OK,Mayes County,Adair,74330
90350,OK,Delaware County,Cleora,74331
90351,OK,Craig County,Big Cabin,74332
90352,OK,Craig County,Bluejacket,74333
90354,OK,Mayes County,Chouteau,74337
90356,OK,Ottawa County,Commerce,74339
90358,OK,Delaware County,Eucha,74342
90359,OK,Ottawa County,Fairland,74343
90360,OK,Delaware County,Grove,74344
90362,OK,Delaware County,Jay,74346
90363,OK,Cherokee County,,74347
90366,OK,Mayes County,Locust Grove,74352
90367,OK,Ottawa County,Miami,74354
90372,OK,Mayes County,Pryor,74361
90374,OK,Ottawa County,,74363
90375,OK,Delaware County,Rose,74364
90376,OK,Mayes County,Salina,74365
90377,OK,Mayes County,Spavinaw,74366
90380,OK,Craig County,Welch,74369
90381,OK,Ottawa County,Wyandotte,74370
90382,OK,Muskogee County,Muskogee,74401
90384,OK,Muskogee County,Muskogee,74403
90385,OK,Okmulgee County,,74421
90386,OK,Okmulgee County,,74422
90388,OK,Pittsburg County,Canadian,74425
90389,OK,McIntosh County,Checotah,74426
90390,OK,Cherokee County,Cookson,74427
90391,OK,Muskogee County,Council Hill,74428
90392,OK,Wagoner County,Coweta,74429
90395,OK,McIntosh County,Eufaula,74432
90396,OK,Muskogee County,Fort Gibson,74434
90397,OK,Sequoyah County,Gore,74435
90398,OK,Muskogee County,Haskell,74436
90399,OK,Okmulgee County,Henryetta,74437
90402,OK,Cherokee County,Hulbert,74441
90403,OK,Pittsburg County,Indianola,74442
90405,OK,Okmulgee County,Morris,74445
90407,OK,Okmulgee County,Okmulgee,74447
90408,OK,Muskogee County,,74450
90409,OK,Cherokee County,Pettit,74451
90411,OK,Wagoner County,Porter,74454
90412,OK,Muskogee County,Porum,74455
90419,OK,Haskell County,,74462
90421,OK,Cherokee County,Tahlequah,74464
90423,OK,Wagoner County,Wagoner,74467
90425,OK,Muskogee County,Warner,74469
90426,OK,Muskogee County,Webbers Falls,74470
90427,OK,Cherokee County,Welling,74471
90428,OK,Haskell County,Whitefield,74472
90430,OK,Pittsburg County,McAlester,74501
90434,OK,Pushmataha County,Antlers,74523
90435,OK,Atoka County,Atoka,74525
90439,OK,Hughes County,,74531
90440,OK,Atoka County,Caney,74533
90444,OK,Coal County,,74538
90449,OK,Pittsburg County,Haileyville,74546
90450,OK,Pittsburg County,Hartshorne,74547
90452,OK,Haskell County,Kinta,74552
90453,OK,Pittsburg County,Kiowa,74553
90454,OK,Pittsburg County,Krebs,74554
90455,OK,Atoka County,,74555
90461,OK,Pittsburg County,Wilburton,74561
90467,OK,Pittsburg County,,74570
90468,OK,Latimer County,Wilburton,74571
90473,OK,Latimer County,Wilburton,74578
90474,OK,Kay County,Ponca City,74601
90476,OK,Kay County,Ponca City,74604
90478,OK,Kay County,Blackwell,74631
90479,OK,Kay County,Braman,74632
90482,OK,Osage County,Fairfax,74637
90484,OK,Kay County,Kaw City,74641
90488,OK,Kay County,Newkirk,74647
90492,OK,Kay County,Tonkawa,74653
90493,OK,Bryan County,Durant,74701
90498,OK,Bryan County,Bennington,74723
90500,OK,Bryan County,Bokchito,74726
90501,OK,Choctaw County,Boswell,74727
90502,OK,McCurtain County,Broken Bow,74728
90503,OK,Bryan County,Caddo,74729
90504,OK,Bryan County,Calera,74730
90505,OK,Bryan County,Cartwright,74731
90506,OK,Bryan County,Colbert,74733
90507,OK,McCurtain County,Eagletown,74734
90508,OK,Choctaw County,Fort Towson,74735
90509,OK,McCurtain County,,74736
90512,OK,McCurtain County,Haworth,74740
90513,OK,Bryan County,Hendrix,74741
90514,OK,Choctaw County,Hugo,74743
90515,OK,McCurtain County,Idabel,74745
90524,OK,Choctaw County,Soper,74759
90527,OK,McCurtain County,,74764
90528,OK,McCurtain County,Wright City,74766
90529,OK,Pottawatomie County,Shawnee,74801
90531,OK,Pottawatomie County,Shawnee,74804
90533,OK,Pontotoc County,Ada,74820
90535,OK,Lincoln County,Agra,74824
90536,OK,Pontotoc County,Allen,74825
90537,OK,Pottawatomie County,Asher,74826
90538,OK,Hughes County,,74827
90541,OK,McClain County,,74831
90542,OK,Lincoln County,Carney,74832
90543,OK,Okfuskee County,Castle,74833
90544,OK,Lincoln County,Chandler,74834
90547,OK,Hughes County,,74839
90548,OK,Seminole County,Earlsboro,74840
90553,OK,Hughes County,Holdenville,74848
90554,OK,Seminole County,Konawa,74849
90556,OK,Pottawatomie County,McLoud,74851
90557,OK,Pottawatomie County,Macomb,74852
90558,OK,Seminole County,Maud,74854
90559,OK,Lincoln County,Meeker,74855
90561,OK,Cleveland County,Newalla,74857
90562,OK,Okfuskee County,Okemah,74859
90563,OK,Okfuskee County,Paden,74860
90564,OK,Lincoln County,Prague,74864
90565,OK,Pontotoc County,,74865
90567,OK,Seminole County,,74867
90568,OK,Seminole County,Seminole,74868
90570,OK,Pontotoc County,Stonewall,74871
90571,OK,Garvin County,Stratford,74872
90572,OK,Pottawatomie County,,74873
90573,OK,Lincoln County,Perkins,74875
90574,OK,Pottawatomie County,Wanette,74878
90575,OK,Okfuskee County,Henryetta,74880
90576,OK,Lincoln County,Wellston,74881
90577,OK,Hughes County,,74883
90578,OK,Seminole County,Wewoka,74884
90579,OK,Le Flore County,,74901
90580,OK,Le Flore County,Pocola,74902
90581,OK,Le Flore County,Bokoshe,74930
90582,OK,Adair County,Bunch,74931
90583,OK,Le Flore County,Cameron,74932
90585,OK,Sequoyah County,Sallisaw,74936
90586,OK,Le Flore County,Heavener,74937
90588,OK,Le Flore County,Howe,74940
90589,OK,Haskell County,,74941
90592,OK,Haskell County,McCurtain,74944
90596,OK,Sequoyah County,Muldrow,74948
90598,OK,Le Flore County,Panama,74951
90599,OK,Le Flore County,Poteau,74953
90600,OK,Sequoyah County,Roland,74954
90601,OK,Sequoyah County,Sallisaw,74955
90602,OK,Le Flore County,,74956
90603,OK,McCurtain County,,74957
90604,OK,Le Flore County,,74959
90605,OK,Adair County,Stilwell,74960
90606,OK,Sequoyah County,Vian,74962
90608,OK,Adair County,Watts,74964
90609,OK,Adair County,Westville,74965
90610,OK,Le Flore County,Hodgen,74966
90611,TX,Dallas County,Addison,75001
90612,TX,Collin County,Allen,75002
90613,TX,Dallas County,Carrollton,75006
90614,TX,Denton County,Carrollton,75007
90616,TX,Collin County,Celina,75009
90617,TX,Denton County,Carrollton,75010
90619,TX,Collin County,Allen,75013
90624,TX,Dallas County,Coppell,75019
90625,TX,Grayson County,Denison,75020
90626,TX,Grayson County,Denison,75021
90627,TX,Denton County,Flower Mound,75022
90628,TX,Collin County,Plano,75023
90629,TX,Collin County,Plano,75024
90630,TX,Collin County,Plano,75025
90633,TX,Denton County,Flower Mound,75028
90636,TX,Rockwall County,Rockwall,75032
422746,TX,Denton County,Frisco,75033
90637,TX,Collin County,Frisco,75034
90638,TX,Collin County,Frisco,75035
787971,TX,Denton County,Frisco,75036
90640,TX,Dallas County,Irving,75038
90641,TX,Dallas County,Irving,75039
90642,TX,Dallas County,Garland,75040
90643,TX,Dallas County,Garland,75041
90644,TX,Dallas County,Garland,75042
90645,TX,Dallas County,Garland,75043
90646,TX,Dallas County,Garland,75044
90650,TX,Dallas County,Sachse,75048
90652,TX,Dallas County,Grand Prairie,75050
90653,TX,Dallas County,Grand Prairie,75051
90654,TX,Dallas County,Grand Prairie,75052
90656,TX,Tarrant County,Grand Prairie,75054
90657,TX,Denton County,The Colony,75056
90658,TX,Denton County,Lewisville,75057
90659,TX,Grayson County,Gunter,75058
90660,TX,Dallas County,Irving,75060
90661,TX,Dallas County,Irving,75061
90662,TX,Dallas County,Irving,75062
90663,TX,Dallas County,Irving,75063
90664,TX,Denton County,Lake Dallas,75065
90665,TX,Denton County,Lewisville,75067
90666,TX,Denton County,Little Elm,75068
90667,TX,Collin County,McKinney,75069
90668,TX,Collin County,McKinney,75070
90669,TX,Collin County,McKinney,75071
787970,TX,Collin County,McKinney,75072
90670,TX,Collin County,Plano,75074
90671,TX,Collin County,Plano,75075
90672,TX,Grayson County,Pottsboro,75076
90673,TX,Denton County,Highland Village,75077
90674,TX,Collin County,Prosper,75078
90675,TX,Dallas County,Richardson,75080
90676,TX,Dallas County,Richardson,75081
90677,TX,Collin County,Richardson,75082
90681,TX,Rockwall County,Rockwall,75087
90682,TX,Dallas County,,75088
90683,TX,Dallas County,Rowlett,75089
90684,TX,Grayson County,Sherman,75090
90686,TX,Grayson County,Sherman,75092
90687,TX,Collin County,Plano,75093
90688,TX,Collin County,Murphy,75094
90690,TX,Collin County,Wylie,75098
90694,TX,Van Zandt County,Canton,75103
90695,TX,Dallas County,Cedar Hill,75104
90698,TX,Navarro County,,75109
90699,TX,Navarro County,Corsicana,75110
90700,TX,Kaufman County,Crandall,75114
90701,TX,Dallas County,Desoto,75115
90702,TX,Dallas County,Duncanville,75116
90703,TX,Van Zandt County,Edgewood,75117
90705,TX,Ellis County,Ennis,75119
90709,TX,Van Zandt County,Eustace,75124
90710,TX,Ellis County,Ferris,75125
90711,TX,Kaufman County,Forney,75126
90714,TX,Dallas County,Lancaster,75134
90715,TX,Hunt County,Caddo Mills,75135
90716,TX,Dallas County,Duncanville,75137
90718,TX,Van Zandt County,Grand Saline,75140
90719,TX,Dallas County,Hutchins,75141
90720,TX,Kaufman County,Kaufman,75142
90721,TX,Kaufman County,,75143
90722,TX,Navarro County,Goodlow Park,75144
90723,TX,Dallas County,Lancaster,75146
90724,TX,Van Zandt County,,75147
90725,TX,Henderson County,Malakoff,75148
90726,TX,Dallas County,Mesquite,75149
90727,TX,Dallas County,Mesquite,75150
90729,TX,Ellis County,,75152
90731,TX,Ellis County,Red Oak,75154
90733,TX,Henderson County,Payne Springs,75156
90735,TX,Kaufman County,Scurry,75158
90736,TX,Dallas County,Seagoville,75159
90737,TX,Kaufman County,Terrell,75160
90738,TX,Kaufman County,Terrell,75161
90739,TX,Henderson County,Trinidad,75163
90741,TX,Ellis County,Waxahachie,75165
90742,TX,Collin County,Lavon,75166
90743,TX,Ellis County,Waxahachie,75167
90745,TX,Van Zandt County,Wills Point,75169
90746,TX,Dallas County,Wilmer,75172
90747,TX,Collin County,,75173
90748,TX,Dallas County,Balch Springs,75180
90749,TX,Dallas County,Mesquite,75181
90750,TX,Dallas County,Sunnyvale,75182
90753,TX,Rockwall County,Royse City,75189
90754,TX,Dallas County,Dallas,75201
90755,TX,Dallas County,Dallas,75202
90756,TX,Dallas County,Dallas,75203
90757,TX,Dallas County,Dallas,75204
90758,TX,Dallas County,Highland Park,75205
90759,TX,Dallas County,Dallas,75206
90761,TX,Dallas County,Dallas,75208
90762,TX,Dallas County,Dallas,75209
90763,TX,Dallas County,Dallas,75210
90764,TX,Dallas County,Cockrell Hill,75211
90765,TX,Dallas County,Dallas,75212
90766,TX,Dallas County,Dallas,75214
90767,TX,Dallas County,Dallas,75215
90768,TX,Dallas County,Dallas,75216
90769,TX,Dallas County,Dallas,75217
90770,TX,Dallas County,Dallas,75218
90771,TX,Dallas County,Dallas,75219
90772,TX,Dallas County,Dallas,75220
90775,TX,Dallas County,Dallas,75223
90776,TX,Dallas County,Dallas,75224
90777,TX,Dallas County,University Park,75225
90779,TX,Dallas County,Dallas,75227
90780,TX,Dallas County,Dallas,75228
90781,TX,Dallas County,Dallas,75229
90782,TX,Dallas County,Dallas,75230
90783,TX,Dallas County,Dallas,75231
90784,TX,Dallas County,Dallas,75232
90785,TX,Dallas County,Dallas,75233
90786,TX,Dallas County,Farmers Branch,75234
90787,TX,Dallas County,Dallas,75235
90788,TX,Dallas County,Dallas,75236
90789,TX,Dallas County,Dallas,75237
90790,TX,Dallas County,Dallas,75238
90792,TX,Dallas County,Dallas,75240
90793,TX,Dallas County,Dallas,75241
90795,TX,Dallas County,Dallas,75243
90796,TX,Dallas County,Dallas,75244
90798,TX,Dallas County,Dallas,75246
90800,TX,Dallas County,Dallas,75248
90801,TX,Dallas County,Dallas,75249
90804,TX,Collin County,Dallas,75252
90805,TX,Dallas County,Dallas,75253
90806,TX,Dallas County,Dallas,75254
90823,TX,Collin County,Dallas,75287
90875,TX,Hunt County,Greenville,75401
90876,TX,Hunt County,Greenville,75402
90879,TX,Collin County,Princeton,75407
90880,TX,Collin County,Anna,75409
90881,TX,Wood County,,75410
90887,TX,Lamar County,Paris,75416
90889,TX,Fannin County,Bonham,75418
90892,TX,Hunt County,Campbell,75422
90893,TX,Hunt County,Celeste,75423
90894,TX,Collin County,,75424
90897,TX,Hunt County,Commerce,75428
90900,TX,Delta County,Cooper,75432
90908,TX,Rains County,Emory,75440
90910,TX,Collin County,,75442
90913,TX,Fannin County,Honey Grove,75446
90919,TX,Fannin County,Leonard,75452
90920,TX,Hunt County,Lone Oak,75453
90921,TX,Collin County,Melissa,75454
90922,TX,Titus County,Mount Pleasant,75455
90924,TX,Franklin County,Mount Vernon,75457
90926,TX,Grayson County,Howe,75459
90927,TX,Lamar County,Paris,75460
90929,TX,Lamar County,Paris,75462
90934,TX,Rains County,,75472
90935,TX,Lamar County,Powderly,75473
90936,TX,Hunt County,,75474
90942,TX,Franklin County,Scroggins,75480
90944,TX,Hopkins County,Sulphur Springs,75482
90947,TX,Lamar County,Sumner,75486
90951,TX,Fannin County,Trenton,75490
90952,TX,Grayson County,Whitewright,75491
90955,TX,Wood County,Winnsboro,75494
90956,TX,Grayson County,Van Alstyne,75495
90957,TX,Hunt County,Wolfe City,75496
90958,TX,Wood County,Yantis,75497
90959,TX,Bowie County,Texarkana,75501
90960,TX,Bowie County,Texarkana,75503
90965,TX,Cass County,Atlanta,75551
90987,TX,Gregg County,Longview,75601
90988,TX,Gregg County,Longview,75602
90989,TX,Gregg County,Longview,75603
90990,TX,Gregg County,Longview,75604
90991,TX,Gregg County,Longview,75605
91003,TX,Upshur County,Diana,75640
91007,TX,Upshur County,,75644
91008,TX,Upshur County,,75645
91009,TX,Gregg County,Gladewater,75647
91021,TX,Gregg County,Kilgore,75662
91033,TX,Upshur County,Ore City,75683
91036,TX,Camp County,Pittsburg,75686
91042,TX,Gregg County,White Oak,75693
91044,TX,Smith County,Tyler,75701
91045,TX,Smith County,Tyler,75702
91046,TX,Smith County,Tyler,75703
91047,TX,Smith County,Tyler,75704
91049,TX,Smith County,Tyler,75706
91050,TX,Smith County,Tyler,75707
91052,TX,Smith County,Tyler,75709
91057,TX,Smith County,,75750
91058,TX,Henderson County,Athens,75751
91059,TX,Henderson County,Athens,75752
91060,TX,Van Zandt County,Ben Wheeler,75754
91061,TX,Upshur County,Big Sandy,75755
91062,TX,Henderson County,Brownsboro,75756
91063,TX,Cherokee County,Bullard,75757
91064,TX,Henderson County,Chandler,75758
